id,name,supertype,competitive_score,score_category
basep-49,Snorlax,Pokémon,0.29889631271362305,C-Tier
basep-5,Dragonite,Pokémon,0.29893502593040466,C-Tier
basep-50,Celebi,Pokémon,0.16603584587574005,D-Tier
basep-51,Rapidash,Pokémon,0.20183080434799194,C-Tier
basep-52,Ho-oh,Pokémon,0.26473239064216614,C-Tier
basep-53,Suicune,Pokémon,0.23499034345149994,C-Tier
basep-6,Arcanine,Pokémon,0.23416824638843536,C-Tier
basep-7,Jigglypuff,Pokémon,0.1643156111240387,D-Tier
basep-8,Mew,Pokémon,0.16680438816547394,D-Tier
basep-9,Mew,Pokémon,0.16680438816547394,D-Tier
bp-1,Electabuzz,Pokémon,0.2346249520778656,C-Tier
bp-2,Hitmonchan,Pokémon,0.23391856253147125,C-Tier
bp-3,Professor Elm,Trainer,0.00026014031027443707,D-Tier
bp-4,Rocket's Scizor,Pokémon,0.20212778449058533,C-Tier
bp-5,Rocket's Sneasel,Pokémon,0.19976797699928284,D-Tier
bp-6,Dark Ivysaur,Pokémon,0.17332173883914948,D-Tier
bp-7,Dark Venusaur,Pokémon,0.2324638068675995,C-Tier
bp-8,Rocket's Mewtwo,Pokémon,0.23295491933822632,C-Tier
bp-9,Rocket's Hitmonchan,Pokémon,0.20172367990016937,C-Tier
bw1-1,Snivy,Pokémon,0.20111992955207825,C-Tier
bw1-10,Lilligant,Pokémon,0.2656279504299164,C-Tier
bw1-100,Potion,Trainer,1.2920562767249066e-05,D-Tier
bw1-101,Professor Juniper,Trainer,1.2920562767249066e-05,D-Tier
bw1-102,Revive,Trainer,1.2920562767249066e-05,D-Tier
bw1-103,Super Scoop Up,Trainer,1.2920562767249066e-05,D-Tier
bw1-104,Switch,Trainer,1.2920562767249066e-05,D-Tier
bw1-105,Grass Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-106,Fire Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-107,Water Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-108,Lightning Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-109,Psychic Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-11,Maractus,Pokémon,0.26557379961013794,C-Tier
bw1-110,Fighting Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-111,Darkness Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-112,Metal Energy,Energy,2.8594962769162846e-12,D-Tier
bw1-113,Reshiram,Pokémon,0.2987818419933319,C-Tier
bw1-114,Zekrom,Pokémon,0.29882484674453735,C-Tier
bw1-115,Pikachu,Pokémon,0.2012452632188797,C-Tier
bw1-12,Maractus,Pokémon,0.29879701137542725,C-Tier
bw1-13,Deerling,Pokémon,0.20111992955207825,C-Tier
bw1-14,Sawsbuck,Pokémon,0.29885751008987427,C-Tier
bw1-15,Tepig,Pokémon,0.2002834528684616,C-Tier
bw1-16,Tepig,Pokémon,0.2333805412054062,C-Tier
bw1-17,Pignite,Pokémon,0.29890573024749756,C-Tier
bw1-18,Pignite,Pokémon,0.29890573024749756,C-Tier
bw1-19,Emboar,Pokémon,0.2986782491207123,C-Tier
bw1-2,Snivy,Pokémon,0.20111992955207825,C-Tier
bw1-20,Emboar,Pokémon,0.2986782491207123,C-Tier
bw1-21,Pansear,Pokémon,0.2002834528684616,C-Tier
bw1-22,Simisear,Pokémon,0.2988719046115875,C-Tier
bw1-23,Darumaka,Pokémon,0.2333805412054062,C-Tier
bw1-24,Darumaka,Pokémon,0.2333805412054062,C-Tier
bw1-25,Darmanitan,Pokémon,0.29881927371025085,C-Tier
bw1-26,Reshiram,Pokémon,0.2987818419933319,C-Tier
bw1-27,Oshawott,Pokémon,0.1987265944480896,D-Tier
bw1-28,Oshawott,Pokémon,0.1987265944480896,D-Tier
bw1-29,Dewott,Pokémon,0.2987716794013977,C-Tier
bw1-3,Servine,Pokémon,0.2656279504299164,C-Tier
bw1-30,Dewott,Pokémon,0.26561346650123596,C-Tier
bw1-31,Samurott,Pokémon,0.2987792193889618,C-Tier
bw1-32,Samurott,Pokémon,0.2987792193889618,C-Tier
bw1-33,Panpour,Pokémon,0.1987265944480896,D-Tier
bw1-34,Simipour,Pokémon,0.2987716794013977,C-Tier
bw1-35,Basculin,Pokémon,0.23499034345149994,C-Tier
bw1-36,Ducklett,Pokémon,0.1987265944480896,D-Tier
bw1-37,Swanna,Pokémon,0.2987716794013977,C-Tier
bw1-38,Alomomola,Pokémon,0.29892465472221375,C-Tier
bw1-39,Alomomola,Pokémon,0.29892465472221375,C-Tier
bw1-4,Servine,Pokémon,0.2656279504299164,C-Tier
bw1-40,Blitzle,Pokémon,0.2012452632188797,C-Tier
bw1-41,Blitzle,Pokémon,0.2012452632188797,C-Tier
bw1-42,Zebstrika,Pokémon,0.29874658584594727,C-Tier
bw1-43,Zebstrika,Pokémon,0.29874658584594727,C-Tier
bw1-44,Joltik,Pokémon,0.13147833943367004,D-Tier
bw1-45,Joltik,Pokémon,0.09990566223859787,D-Tier
bw1-46,Galvantula,Pokémon,0.2656222879886627,C-Tier
bw1-47,Zekrom,Pokémon,0.29882484674453735,C-Tier
bw1-48,Munna,Pokémon,0.23295491933822632,C-Tier
bw1-49,Musharna,Pokémon,0.29882341623306274,C-Tier
bw1-5,Serperior,Pokémon,0.2988016903400421,C-Tier
bw1-50,Woobat,Pokémon,0.16680438816547394,D-Tier
bw1-51,Swoobat,Pokémon,0.2654617428779602,C-Tier
bw1-52,Venipede,Pokémon,0.23295491933822632,C-Tier
bw1-53,Whirlipede,Pokémon,0.29882341623306274,C-Tier
bw1-54,Scolipede,Pokémon,0.2987513244152069,C-Tier
bw1-55,Solosis,Pokémon,0.09845941513776779,D-Tier
bw1-56,Duosion,Pokémon,0.19987624883651733,D-Tier
bw1-57,Reuniclus,Pokémon,0.2989354729652405,C-Tier
bw1-58,Timburr,Pokémon,0.20172367990016937,C-Tier
bw1-59,Timburr,Pokémon,0.23391856253147125,C-Tier
bw1-6,Serperior,Pokémon,0.2988016903400421,C-Tier
bw1-60,Gurdurr,Pokémon,0.26525914669036865,C-Tier
bw1-61,Throh,Pokémon,0.29890310764312744,C-Tier
bw1-62,Sawk,Pokémon,0.29888781905174255,C-Tier
bw1-63,Sandile,Pokémon,0.23391856253147125,C-Tier
bw1-64,Krokorok,Pokémon,0.29890960454940796,C-Tier
bw1-65,Krookodile,Pokémon,0.2987290918827057,C-Tier
bw1-66,Purrloin,Pokémon,0.19976797699928284,D-Tier
bw1-67,Liepard,Pokémon,0.2655457854270935,C-Tier
bw1-68,Scraggy,Pokémon,0.19976797699928284,D-Tier
bw1-69,Scrafty,Pokémon,0.298929363489151,C-Tier
bw1-7,Pansage,Pokémon,0.20111992955207825,C-Tier
bw1-70,Zorua,Pokémon,0.19976797699928284,D-Tier
bw1-71,Zoroark,Pokémon,0.2988981008529663,C-Tier
bw1-72,Vullaby,Pokémon,0.19976797699928284,D-Tier
bw1-73,Mandibuzz,Pokémon,0.298929363489151,C-Tier
bw1-74,Klink,Pokémon,0.20212778449058533,C-Tier
bw1-75,Klang,Pokémon,0.26612719893455505,C-Tier
bw1-76,Klinklang,Pokémon,0.2987338900566101,C-Tier
bw1-77,Patrat,Pokémon,0.1643156111240387,D-Tier
bw1-78,Patrat,Pokémon,0.2028363049030304,C-Tier
bw1-79,Watchog,Pokémon,0.2989127039909363,C-Tier
bw1-8,Simisage,Pokémon,0.29885751008987427,C-Tier
bw1-80,Lillipup,Pokémon,0.1643156111240387,D-Tier
bw1-81,Lillipup,Pokémon,0.2028363049030304,C-Tier
bw1-82,Herdier,Pokémon,0.2652074992656708,C-Tier
bw1-83,Stoutland,Pokémon,0.29875415563583374,C-Tier
bw1-84,Pidove,Pokémon,0.1643156111240387,D-Tier
bw1-85,Tranquill,Pokémon,0.2337770313024521,C-Tier
bw1-86,Unfezant,Pokémon,0.29882189631462097,C-Tier
bw1-87,Audino,Pokémon,0.2652197778224945,C-Tier
bw1-88,Minccino,Pokémon,0.2028363049030304,C-Tier
bw1-89,Cinccino,Pokémon,0.2989127039909363,C-Tier
bw1-9,Petilil,Pokémon,0.16603584587574005,D-Tier
bw1-90,Bouffalant,Pokémon,0.29889631271362305,C-Tier
bw1-91,Bouffalant,Pokémon,0.29890358448028564,C-Tier
bw1-92,Energy Retrieval,Trainer,1.2920562767249066e-05,D-Tier
bw1-93,Energy Search,Trainer,1.2920562767249066e-05,D-Tier
bw1-94,Energy Switch,Trainer,1.2920562767249066e-05,D-Tier
bw1-95,Full Heal,Trainer,1.2920562767249066e-05,D-Tier
bw1-96,PlusPower,Trainer,1.2920562767249066e-05,D-Tier
bw1-97,Poké Ball,Trainer,1.2920562767249066e-05,D-Tier
bw1-98,Pokédex,Trainer,1.2920562767249066e-05,D-Tier
bw1-99,Pokémon Communication,Trainer,1.2920562767249066e-05,D-Tier
bw10-1,Surskit,Pokémon,0.16603584587574005,D-Tier
bw10-10,Genesect,Pokémon,0.2989116907119751,C-Tier
bw10-100,Palkia-EX,Pokémon,0.29874947667121887,C-Tier
bw10-101,Iris,Trainer,1.2920562767249066e-05,D-Tier
bw10-102,Exeggcute,Pokémon,0.09877126663923264,D-Tier
bw10-103,Virizion,Pokémon,0.29887109994888306,C-Tier
bw10-104,Dusknoir,Pokémon,0.29880446195602417,C-Tier
bw10-105,Rare Candy,Trainer,1.2920562767249066e-05,D-Tier
bw10-11,Genesect-EX,Pokémon,0.298774778842926,C-Tier
bw10-12,Larvesta,Pokémon,0.2333805412054062,C-Tier
bw10-13,Volcarona,Pokémon,0.2988991141319275,C-Tier
bw10-14,Squirtle,Pokémon,0.16480423510074615,D-Tier
bw10-15,Wartortle,Pokémon,0.26561346650123596,C-Tier
bw10-16,Blastoise,Pokémon,0.2987792193889618,C-Tier
bw10-17,Lapras,Pokémon,0.29892465472221375,C-Tier
bw10-18,Remoraid,Pokémon,0.1987265944480896,D-Tier
bw10-19,Octillery,Pokémon,0.29893219470977783,C-Tier
bw10-2,Masquerain,Pokémon,0.266931414604187,C-Tier
bw10-20,Suicune,Pokémon,0.29892465472221375,C-Tier
bw10-21,Snorunt,Pokémon,0.1987265944480896,D-Tier
bw10-22,Glalie,Pokémon,0.2989077568054199,C-Tier
bw10-23,Froslass,Pokémon,0.29893219470977783,C-Tier
bw10-24,Relicanth,Pokémon,0.2988913059234619,C-Tier
bw10-25,Snover,Pokémon,0.23499034345149994,C-Tier
bw10-26,Abomasnow,Pokémon,0.29884153604507446,C-Tier
bw10-27,Tirtouga,Pokémon,0.2988710403442383,C-Tier
bw10-28,Carracosta,Pokémon,0.2987765073776245,C-Tier
bw10-29,Ducklett,Pokémon,0.1987265944480896,D-Tier
bw10-3,Lileep,Pokémon,0.2646930515766144,C-Tier
bw10-30,Kyurem-EX,Pokémon,0.2986599802970886,C-Tier
bw10-31,Tynamo,Pokémon,0.09990566223859787,D-Tier
bw10-32,Eelektrik,Pokémon,0.2656222879886627,C-Tier
bw10-33,Eelektross,Pokémon,0.29889115691185,C-Tier
bw10-34,Drifloon,Pokémon,0.23295491933822632,C-Tier
bw10-35,Drifblim,Pokémon,0.29891371726989746,C-Tier
bw10-36,Uxie,Pokémon,0.1980745643377304,D-Tier
bw10-37,Mesprit,Pokémon,0.1980745643377304,D-Tier
bw10-38,Azelf,Pokémon,0.1980745643377304,D-Tier
bw10-39,Munna,Pokémon,0.1980745643377304,D-Tier
bw10-4,Cradily,Pokémon,0.29882240295410156,C-Tier
bw10-40,Musharna,Pokémon,0.29891371726989746,C-Tier
bw10-41,Sigilyph,Pokémon,0.2988264560699463,C-Tier
bw10-42,Solosis,Pokémon,0.09845941513776779,D-Tier
bw10-43,Duosion,Pokémon,0.19987624883651733,D-Tier
bw10-44,Reuniclus,Pokémon,0.29889869689941406,C-Tier
bw10-45,Golett,Pokémon,0.2653477191925049,C-Tier
bw10-46,Golurk,Pokémon,0.2988050580024719,C-Tier
bw10-47,Machop,Pokémon,0.20172367990016937,C-Tier
bw10-48,Machoke,Pokémon,0.29890960454940796,C-Tier
bw10-49,Machamp,Pokémon,0.2986915111541748,C-Tier
bw10-5,Tropius,Pokémon,0.2989116907119751,C-Tier
bw10-50,Machamp,Pokémon,0.2987290918827057,C-Tier
bw10-51,Throh,Pokémon,0.29890310764312744,C-Tier
bw10-52,Sawk,Pokémon,0.29888781905174255,C-Tier
bw10-53,Archen,Pokémon,0.239961639046669,C-Tier
bw10-54,Archeops,Pokémon,0.29880887269973755,C-Tier
bw10-55,Houndour,Pokémon,0.19976797699928284,D-Tier
bw10-56,Houndoom,Pokémon,0.2988981008529663,C-Tier
bw10-57,Aron,Pokémon,0.20212778449058533,C-Tier
bw10-58,Lairon,Pokémon,0.2989315688610077,C-Tier
bw10-59,Aggron,Pokémon,0.2987338900566101,C-Tier
bw10-6,Karrablast,Pokémon,0.20111992955207825,C-Tier
bw10-60,Jirachi-EX,Pokémon,0.2988449037075043,C-Tier
bw10-61,Escavalier,Pokémon,0.29888221621513367,C-Tier
bw10-62,Bagon,Pokémon,0.16974975168704987,D-Tier
bw10-63,Shelgon,Pokémon,0.26546990871429443,C-Tier
bw10-64,Salamence,Pokémon,0.2987302541732788,C-Tier
bw10-65,Dialga-EX,Pokémon,0.29874947667121887,C-Tier
bw10-66,Palkia-EX,Pokémon,0.29874947667121887,C-Tier
bw10-67,Axew,Pokémon,0.16974975168704987,D-Tier
bw10-68,Fraxure,Pokémon,0.26546990871429443,C-Tier
bw10-69,Haxorus,Pokémon,0.29875755310058594,C-Tier
bw10-7,Shelmet,Pokémon,0.20111992955207825,C-Tier
bw10-70,Druddigon,Pokémon,0.29891300201416016,C-Tier
bw10-71,Kangaskhan,Pokémon,0.29890358448028564,C-Tier
bw10-72,Porygon,Pokémon,0.2028363049030304,C-Tier
bw10-73,Porygon2,Pokémon,0.2652074992656708,C-Tier
bw10-74,Porygon-Z,Pokémon,0.2988148331642151,C-Tier
bw10-75,Teddiursa,Pokémon,0.23339051008224487,C-Tier
bw10-76,Ursaring,Pokémon,0.2987922132015228,C-Tier
bw10-77,Chatot,Pokémon,0.19254527986049652,D-Tier
bw10-78,Caitlin,Trainer,1.2920562767249066e-05,D-Tier
bw10-79,Cover Fossil,Trainer,1.2920562767249066e-05,D-Tier
bw10-8,Accelgor,Pokémon,0.266931414604187,C-Tier
bw10-80,Energy Retrieval,Trainer,1.2920562767249066e-05,D-Tier
bw10-81,Iris,Trainer,1.2920562767249066e-05,D-Tier
bw10-82,Plume Fossil,Trainer,1.2920562767249066e-05,D-Tier
bw10-83,Pokémon Catcher,Trainer,1.2920562767249066e-05,D-Tier
bw10-84,Professor Juniper,Trainer,1.2920562767249066e-05,D-Tier
bw10-85,Rare Candy,Trainer,1.2920562767249066e-05,D-Tier
bw10-86,Reversal Trigger,Trainer,3.5976296430817456e-07,D-Tier
bw10-87,Root Fossil Lileep,Trainer,1.2920562767249066e-05,D-Tier
bw10-88,Silver Bangle,Trainer,1.2920562767249066e-05,D-Tier
bw10-89,Silver Mirror,Trainer,1.2920562767249066e-05,D-Tier
bw10-9,Virizion-EX,Pokémon,0.29866161942481995,C-Tier
bw10-90,Ultra Ball,Trainer,1.2920562767249066e-05,D-Tier
bw10-91,Plasma Energy,Energy,1.5028328541937734e-16,D-Tier
bw10-92,G Booster,Trainer,1.3619165351030915e-08,D-Tier
bw10-93,G Scope,Trainer,1.3619165351030915e-08,D-Tier
bw10-94,Master Ball,Trainer,3.5976296430817456e-07,D-Tier
bw10-95,Scoop Up Cyclone,Trainer,3.5976296430817456e-07,D-Tier
bw10-96,Virizion-EX,Pokémon,0.29866161942481995,C-Tier
bw10-97,Genesect-EX,Pokémon,0.298774778842926,C-Tier
bw10-98,Jirachi-EX,Pokémon,0.2988449037075043,C-Tier
bw10-99,Dialga-EX,Pokémon,0.29874947667121887,C-Tier
bw11-1,Tangela,Pokémon,0.232659250497818,C-Tier
bw11-10,Sewaddle,Pokémon,0.16603584587574005,D-Tier
bw11-100,Black Kyurem-EX,Pokémon,0.29861941933631897,C-Tier
bw11-101,White Kyurem-EX,Pokémon,0.29861941933631897,C-Tier
bw11-102,Lugia-EX,Pokémon,0.29870176315307617,C-Tier
bw11-103,Swablu,Pokémon,0.1294628381729126,D-Tier
bw11-104,Minccino,Pokémon,0.2028363049030304,C-Tier
bw11-105,Cinccino,Pokémon,0.2989127039909363,C-Tier
bw11-106,Druddigon,Pokémon,0.29890358448028564,C-Tier
bw11-107,Bouffalant,Pokémon,0.29890358448028564,C-Tier
bw11-108,Tornadus,Pokémon,0.29886266589164734,C-Tier
bw11-109,Bianca,Trainer,1.2920562767249066e-05,D-Tier
bw11-11,Swadloon,Pokémon,0.23328974843025208,C-Tier
bw11-110,Cedric Juniper,Trainer,1.2920562767249066e-05,D-Tier
bw11-111,Crushing Hammer,Trainer,1.2920562767249066e-05,D-Tier
bw11-112,Energy Switch,Trainer,1.2920562767249066e-05,D-Tier
bw11-113,Double Colorless Energy,Energy,3.3326180966871018e-15,D-Tier
bw11-114,Reshiram,Pokémon,0.2987818419933319,C-Tier
bw11-115,Zekrom,Pokémon,0.29882484674453735,C-Tier
bw11-12,Leavanny,Pokémon,0.2988016903400421,C-Tier
bw11-13,Dwebble,Pokémon,0.20111992955207825,C-Tier
bw11-14,Crustle,Pokémon,0.2989058196544647,C-Tier
bw11-15,Virizion,Pokémon,0.29887109994888306,C-Tier
bw11-16,Genesect,Pokémon,0.29887109994888306,C-Tier
bw11-17,Charmander,Pokémon,0.2333805412054062,C-Tier
bw11-18,Charmeleon,Pokémon,0.2988719046115875,C-Tier
bw11-19,Charizard,Pokémon,0.29864007234573364,C-Tier
bw11-2,Tangrowth,Pokémon,0.29882240295410156,C-Tier
bw11-20,Vulpix,Pokémon,0.2002834528684616,C-Tier
bw11-21,Ninetales,Pokémon,0.2988719046115875,C-Tier
bw11-22,Moltres,Pokémon,0.2988205850124359,C-Tier
bw11-23,Victini,Pokémon,0.2002834528684616,C-Tier
bw11-24,Victini-EX,Pokémon,0.29878029227256775,C-Tier
bw11-25,Tepig,Pokémon,0.2333805412054062,C-Tier
bw11-26,Pignite,Pokémon,0.29890573024749756,C-Tier
bw11-27,Emboar,Pokémon,0.2986782491207123,C-Tier
bw11-28,Reshiram,Pokémon,0.2987818419933319,C-Tier
bw11-29,Reshiram-EX,Pokémon,0.2985539734363556,C-Tier
bw11-3,Shuckle,Pokémon,0.26557379961013794,C-Tier
bw11-30,Magikarp,Pokémon,0.09821265190839767,D-Tier
bw11-31,Gyarados,Pokémon,0.29880860447883606,C-Tier
bw11-32,Articuno,Pokémon,0.2988584339618683,C-Tier
bw11-33,Piplup,Pokémon,0.1987265944480896,D-Tier
bw11-34,Prinplup,Pokémon,0.2987716794013977,C-Tier
bw11-35,Empoleon,Pokémon,0.2987792193889618,C-Tier
bw11-36,Phione,Pokémon,0.23499034345149994,C-Tier
bw11-37,Oshawott,Pokémon,0.1987265944480896,D-Tier
bw11-38,Dewott,Pokémon,0.26561346650123596,C-Tier
bw11-39,Samurott,Pokémon,0.2987792193889618,C-Tier
bw11-4,Cherubi,Pokémon,0.13022442162036896,D-Tier
bw11-40,Tympole,Pokémon,0.1987265944480896,D-Tier
bw11-41,Palpitoad,Pokémon,0.26561346650123596,C-Tier
bw11-42,Seismitoad,Pokémon,0.2987792193889618,C-Tier
bw11-43,Kyurem,Pokémon,0.29882535338401794,C-Tier
bw11-44,Kyurem-EX,Pokémon,0.2986599802970886,C-Tier
bw11-45,Keldeo-EX,Pokémon,0.2986781895160675,C-Tier
bw11-46,Zapdos,Pokémon,0.29885461926460266,C-Tier
bw11-47,Plusle,Pokémon,0.2012452632188797,C-Tier
bw11-48,Minun,Pokémon,0.2012452632188797,C-Tier
bw11-49,Emolga,Pokémon,0.2346249520778656,C-Tier
bw11-5,Carnivine,Pokémon,0.26557379961013794,C-Tier
bw11-50,Thundurus,Pokémon,0.29888656735420227,C-Tier
bw11-51,Zekrom,Pokémon,0.29882484674453735,C-Tier
bw11-52,Zekrom-EX,Pokémon,0.2987264096736908,C-Tier
bw11-53,Mewtwo,Pokémon,0.29883861541748047,C-Tier
bw11-54,Mewtwo-EX,Pokémon,0.29866155982017517,C-Tier
bw11-55,Natu,Pokémon,0.16680438816547394,D-Tier
bw11-56,Xatu,Pokémon,0.29882341623306274,C-Tier
bw11-57,Misdreavus,Pokémon,0.1980745643377304,D-Tier
bw11-58,Mismagius,Pokémon,0.29891371726989746,C-Tier
bw11-59,Ralts,Pokémon,0.1980745643377304,D-Tier
bw11-6,Snivy,Pokémon,0.20111992955207825,C-Tier
bw11-60,Kirlia,Pokémon,0.2654617428779602,C-Tier
bw11-61,Sableye,Pokémon,0.23295491933822632,C-Tier
bw11-62,Croagunk,Pokémon,0.23295491933822632,C-Tier
bw11-63,Toxicroak,Pokémon,0.29882341623306274,C-Tier
bw11-64,Woobat,Pokémon,0.16680438816547394,D-Tier
bw11-65,Swoobat,Pokémon,0.2654617428779602,C-Tier
bw11-66,Sigilyph,Pokémon,0.2988264560699463,C-Tier
bw11-67,Trubbish,Pokémon,0.23295491933822632,C-Tier
bw11-68,Garbodor,Pokémon,0.29891371726989746,C-Tier
bw11-69,Gothita,Pokémon,0.1980745643377304,D-Tier
bw11-7,Servine,Pokémon,0.2656279504299164,C-Tier
bw11-70,Gothita,Pokémon,0.16680438816547394,D-Tier
bw11-71,Gothorita,Pokémon,0.2654617428779602,C-Tier
bw11-72,Gothitelle,Pokémon,0.29880446195602417,C-Tier
bw11-73,Solosis,Pokémon,0.09845941513776779,D-Tier
bw11-74,Solosis,Pokémon,0.09845941513776779,D-Tier
bw11-75,Duosion,Pokémon,0.19987624883651733,D-Tier
bw11-76,Reuniclus,Pokémon,0.2989354729652405,C-Tier
bw11-77,Chandelure-EX,Pokémon,0.29866155982017517,C-Tier
bw11-78,Meloetta,Pokémon,0.2653477191925049,C-Tier
bw11-79,Riolu,Pokémon,0.23391856253147125,C-Tier
bw11-8,Serperior,Pokémon,0.2988016903400421,C-Tier
bw11-80,Lucario,Pokémon,0.29889780282974243,C-Tier
bw11-81,Gallade,Pokémon,0.2987290918827057,C-Tier
bw11-82,Excadrill-EX,Pokémon,0.29854458570480347,C-Tier
bw11-83,Stunfisk,Pokémon,0.29890310764312744,C-Tier
bw11-84,Terrakion,Pokémon,0.29877325892448425,C-Tier
bw11-85,Landorus,Pokémon,0.2988600432872772,C-Tier
bw11-86,Meloetta,Pokémon,0.29888781905174255,C-Tier
bw11-87,Spiritomb,Pokémon,0.26517295837402344,C-Tier
bw11-88,Darkrai-EX,Pokémon,0.29866838455200195,C-Tier
bw11-89,Zorua,Pokémon,0.16816747188568115,D-Tier
bw11-9,Sewaddle,Pokémon,0.16603584587574005,D-Tier
bw11-90,Zoroark,Pokémon,0.2988981008529663,C-Tier
bw11-91,Cobalion,Pokémon,0.29880860447883606,C-Tier
bw11-92,Altaria,Pokémon,0.26546990871429443,C-Tier
bw11-93,Rayquaza,Pokémon,0.29883211851119995,C-Tier
bw11-94,Gible,Pokémon,0.16974975168704987,D-Tier
bw11-95,Gabite,Pokémon,0.26546990871429443,C-Tier
bw11-96,Garchomp,Pokémon,0.29875755310058594,C-Tier
bw11-97,Deino,Pokémon,0.20261797308921814,C-Tier
bw11-98,Zweilous,Pokémon,0.26546990871429443,C-Tier
bw11-99,Hydreigon,Pokémon,0.2987302541732788,C-Tier
bw11-RC1,Snivy,Pokémon,0.16603584587574005,D-Tier
bw11-RC10,Gardevoir,Pokémon,0.2988315522670746,C-Tier
bw11-RC11,Meloetta-EX,Pokémon,0.29881489276885986,C-Tier
bw11-RC12,Stunfisk,Pokémon,0.29888781905174255,C-Tier
bw11-RC13,Purrloin,Pokémon,0.16816747188568115,D-Tier
bw11-RC14,Eevee,Pokémon,0.2028363049030304,C-Tier
bw11-RC15,Teddiursa,Pokémon,0.2028363049030304,C-Tier
bw11-RC16,Ursaring,Pokémon,0.298771470785141,C-Tier
bw11-RC17,Audino,Pokémon,0.2652197778224945,C-Tier
bw11-RC18,Minccino,Pokémon,0.2028363049030304,C-Tier
bw11-RC19,Cinccino,Pokémon,0.2989127039909363,C-Tier
bw11-RC2,Servine,Pokémon,0.2656279504299164,C-Tier
bw11-RC20,Elesa,Trainer,1.2920562767249066e-05,D-Tier
bw11-RC21,Shaymin-EX,Pokémon,0.2988014221191406,C-Tier
bw11-RC22,Reshiram,Pokémon,0.2987818419933319,C-Tier
bw11-RC23,Emolga,Pokémon,0.2346249520778656,C-Tier
bw11-RC24,Mew-EX,Pokémon,0.2987864911556244,C-Tier
bw11-RC25,Meloetta-EX,Pokémon,0.29881489276885986,C-Tier
bw11-RC3,Serperior,Pokémon,0.2987711727619171,C-Tier
bw11-RC4,Growlithe,Pokémon,0.26473239064216614,C-Tier
bw11-RC5,Torchic,Pokémon,0.2002834528684616,C-Tier
bw11-RC6,Piplup,Pokémon,0.1987265944480896,D-Tier
bw11-RC7,Pikachu,Pokémon,0.2012452632188797,C-Tier
bw11-RC8,Ralts,Pokémon,0.1305444985628128,D-Tier
bw11-RC9,Kirlia,Pokémon,0.23284637928009033,C-Tier
bw2-1,Pansage,Pokémon,0.232659250497818,C-Tier
bw2-10,Cottonee,Pokémon,0.16603584587574005,D-Tier
bw2-11,Whimsicott,Pokémon,0.2656279504299164,C-Tier
bw2-12,Whimsicott,Pokémon,0.2656279504299164,C-Tier
bw2-13,Petilil,Pokémon,0.16603584587574005,D-Tier
bw2-14,Lilligant,Pokémon,0.29885751008987427,C-Tier
bw2-15,Deerling,Pokémon,0.20111992955207825,C-Tier
bw2-16,Sawsbuck,Pokémon,0.2989058196544647,C-Tier
bw2-17,Virizion,Pokémon,0.2989116907119751,C-Tier
bw2-18,Pansear,Pokémon,0.2333805412054062,C-Tier
bw2-19,Simisear,Pokémon,0.2988719046115875,C-Tier
bw2-2,Simisage,Pokémon,0.29885751008987427,C-Tier
bw2-20,Darumaka,Pokémon,0.2333805412054062,C-Tier
bw2-21,Darmanitan,Pokémon,0.29890573024749756,C-Tier
bw2-22,Panpour,Pokémon,0.23499034345149994,C-Tier
bw2-23,Simipour,Pokémon,0.2987716794013977,C-Tier
bw2-24,Basculin,Pokémon,0.2654031813144684,C-Tier
bw2-25,Basculin,Pokémon,0.2654031813144684,C-Tier
bw2-26,Ducklett,Pokémon,0.1987265944480896,D-Tier
bw2-27,Swanna,Pokémon,0.2987716794013977,C-Tier
bw2-28,Cubchoo,Pokémon,0.23499034345149994,C-Tier
bw2-29,Cubchoo,Pokémon,0.23499034345149994,C-Tier
bw2-3,Sewaddle,Pokémon,0.13022442162036896,D-Tier
bw2-30,Beartic,Pokémon,0.29880860447883606,C-Tier
bw2-31,Beartic,Pokémon,0.29880860447883606,C-Tier
bw2-32,Emolga,Pokémon,0.2346249520778656,C-Tier
